,split,class_name,video_name,dataset
472,validation,hit,Oceans11_punch_u_nm_np1_fr_med_9.avi,HMDB51
473,validation,hit,23640.mp4,Kinetics
474,validation,hit,23649.mp4,Kinetics
475,validation,hit,23634.mp4,Kinetics
476,validation,hit,23637.mp4,Kinetics
477,validation,hit,Einde_van_Opel_Kadett_hit_f_cm_np1_le_bad_3.avi,HMDB51
478,validation,hit,23613.mp4,Kinetics
479,validation,hit,23616.mp4,Kinetics
480,validation,hit,23633.mp4,Kinetics
481,validation,hit,23614.mp4,Kinetics
482,validation,hit,Mac_Smashing_hit_f_cm_np1_le_bad_2.avi,HMDB51
483,validation,hit,Opel_vs_Vorschlaghammer_hit_f_cm_np1_le_bad_3.avi,HMDB51
484,validation,hit,Einde_van_Opel_Kadett_hit_f_cm_np1_ri_bad_9.avi,HMDB51
485,validation,hit,23609.mp4,Kinetics
486,validation,hit,23645.mp4,Kinetics
487,validation,hit,Schnaaper_Crew__Eisbaden_(2007)_hit_f_cm_np1_fr_bad_5.avi,HMDB51
488,validation,hit,23635.mp4,Kinetics
489,validation,hit,23631.mp4,Kinetics
490,validation,hit,23608.mp4,Kinetics
491,validation,hit,23618.mp4,Kinetics
492,validation,hit,23628.mp4,Kinetics
493,validation,hit,23627.mp4,Kinetics
494,validation,hit,23626.mp4,Kinetics
495,validation,hit,23623.mp4,Kinetics
496,validation,hit,23624.mp4,Kinetics
497,validation,hit,23625.mp4,Kinetics
498,validation,hit,Collins_getting_hit_with_a_stick_on_the_head_hit_f_cm_np1_le_bad_3.avi,HMDB51
499,validation,hit,23629.mp4,Kinetics
500,validation,hit,23600.mp4,Kinetics
501,validation,hit,23612.mp4,Kinetics
502,validation,hit,23611.mp4,Kinetics
503,validation,hit,23601.mp4,Kinetics
504,validation,hit,23643.mp4,Kinetics
505,validation,hit,Glory_punch_u_cm_np1_fr_bad_43.avi,HMDB51
506,validation,hit,23607.mp4,Kinetics
507,validation,hit,50_FIRST_DATES_hit_f_cm_np1_ri_bad_17.avi,HMDB51
508,validation,hit,23639.mp4,Kinetics
509,validation,hit,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_fr_med_16.avi,HMDB51
510,validation,hit,23610.mp4,Kinetics
511,validation,hit,23622.mp4,Kinetics
512,validation,hit,23603.mp4,Kinetics
513,validation,hit,schrank_kaput_geschlagen_hit_u_cm_np1_ba_bad_1.avi,HMDB51
514,validation,hit,23642.mp4,Kinetics
515,validation,hit,23632.mp4,Kinetics
516,validation,hit,23605.mp4,Kinetics
517,validation,hit,Return_of_the_King_4_punch_u_cm_np1_le_bad_0.avi,HMDB51
518,validation,hit,23620.mp4,Kinetics
519,validation,hit,AdvancedBoxingTechniquesandExercises_punch_u_nm_np1_ri_med_24.avi,HMDB51
520,validation,hit,BoxingTipsHowtoMakeKnucklesStronger_punch_u_nm_np1_ri_goo_0.avi,HMDB51
521,validation,hit,23606.mp4,Kinetics
522,validation,hit,23604.mp4,Kinetics
523,validation,hit,23615.mp4,Kinetics
524,validation,clean floor,14546.mp4,Kinetics
525,validation,clean floor,25198.mp4,Kinetics
526,validation,clean floor,25164.mp4,Kinetics
527,validation,clean floor,14501.mp4,Kinetics
528,validation,clean floor,28289.mp4,Kinetics
529,validation,clean floor,14545.mp4,Kinetics
530,validation,clean floor,14509.mp4,Kinetics
531,validation,clean floor,v_MoppingFloor_g16_c03.avi,UCF-101
532,validation,clean floor,14502.mp4,Kinetics
533,validation,clean floor,25184.mp4,Kinetics
534,validation,clean floor,25163.mp4,Kinetics
535,validation,clean floor,14539.mp4,Kinetics
536,validation,clean floor,25196.mp4,Kinetics
537,validation,clean floor,28285.mp4,Kinetics
538,validation,clean floor,28259.mp4,Kinetics
539,validation,clean floor,14526.mp4,Kinetics
540,validation,clean floor,14517.mp4,Kinetics
541,validation,clean floor,28252.mp4,Kinetics
542,validation,clean floor,28262.mp4,Kinetics
543,validation,clean floor,28283.mp4,Kinetics
544,validation,clean floor,14524.mp4,Kinetics
545,validation,clean floor,v_MoppingFloor_g14_c03.avi,UCF-101
546,validation,clean floor,28295.mp4,Kinetics
547,validation,clean floor,v_MoppingFloor_g17_c03.avi,UCF-101
548,validation,clean floor,14511.mp4,Kinetics
549,validation,clean floor,25193.mp4,Kinetics
550,validation,clean floor,25170.mp4,Kinetics
551,validation,clean floor,14506.mp4,Kinetics
552,validation,clean floor,28276.mp4,Kinetics
553,validation,clean floor,28296.mp4,Kinetics
554,validation,clean floor,25174.mp4,Kinetics
555,validation,clean floor,25191.mp4,Kinetics
556,validation,clean floor,28267.mp4,Kinetics
557,validation,clean floor,v_MoppingFloor_g18_c05.avi,UCF-101
558,validation,clean floor,25186.mp4,Kinetics
559,validation,clean floor,25197.mp4,Kinetics
560,validation,clean floor,14548.mp4,Kinetics
561,validation,clean floor,28279.mp4,Kinetics
562,validation,clean floor,14523.mp4,Kinetics
563,validation,clean floor,28274.mp4,Kinetics
564,validation,clean floor,28268.mp4,Kinetics
565,validation,clean floor,14529.mp4,Kinetics
566,validation,clean floor,14512.mp4,Kinetics
567,validation,clean floor,25166.mp4,Kinetics
568,validation,clean floor,25158.mp4,Kinetics
569,validation,clean floor,28277.mp4,Kinetics
570,validation,clean floor,25189.mp4,Kinetics
571,validation,clean floor,25161.mp4,Kinetics
572,validation,clean floor,14534.mp4,Kinetics
573,validation,clean floor,28271.mp4,Kinetics
574,validation,clean floor,v_MoppingFloor_g02_c04.avi,UCF-101
575,validation,clean floor,25172.mp4,Kinetics
576,validation,clean floor,25159.mp4,Kinetics
577,validation,clean floor,14540.mp4,Kinetics
578,validation,clean floor,14541.mp4,Kinetics
579,validation,clean floor,14505.mp4,Kinetics
580,validation,clean floor,28269.mp4,Kinetics
581,validation,clean floor,14533.mp4,Kinetics
582,validation,clean floor,25192.mp4,Kinetics
583,validation,clean floor,14532.mp4,Kinetics
584,validation,clean floor,28290.mp4,Kinetics
585,validation,clean floor,14538.mp4,Kinetics
586,validation,clean floor,28297.mp4,Kinetics
587,validation,clean floor,14531.mp4,Kinetics
588,validation,clean floor,25199.mp4,Kinetics
589,validation,clean floor,28261.mp4,Kinetics
590,validation,clean floor,25190.mp4,Kinetics
591,validation,clean floor,25180.mp4,Kinetics
592,validation,clean floor,28294.mp4,Kinetics
593,validation,clean floor,25179.mp4,Kinetics
594,validation,clean floor,14507.mp4,Kinetics
595,validation,clean floor,14515.mp4,Kinetics
596,validation,clean floor,28272.mp4,Kinetics
597,validation,clean floor,14500.mp4,Kinetics
598,validation,clean floor,14522.mp4,Kinetics
599,validation,clean floor,28281.mp4,Kinetics
600,validation,clean floor,14518.mp4,Kinetics
601,validation,clean floor,28298.mp4,Kinetics
602,validation,clean floor,14521.mp4,Kinetics
603,validation,clean floor,28263.mp4,Kinetics
604,validation,clean floor,28255.mp4,Kinetics
605,validation,clean floor,14525.mp4,Kinetics
606,validation,clean floor,25150.mp4,Kinetics
607,validation,clean floor,14508.mp4,Kinetics
608,validation,clean floor,25152.mp4,Kinetics
609,validation,clean floor,25160.mp4,Kinetics
610,validation,clean floor,25173.mp4,Kinetics
611,validation,clean floor,25178.mp4,Kinetics
612,validation,clean floor,28266.mp4,Kinetics
613,validation,clean floor,28275.mp4,Kinetics
614,validation,clean floor,28256.mp4,Kinetics
615,validation,clean floor,25162.mp4,Kinetics
616,validation,clean floor,25181.mp4,Kinetics
617,validation,clean floor,25188.mp4,Kinetics
618,validation,clean floor,25195.mp4,Kinetics
619,validation,clean floor,14514.mp4,Kinetics
620,validation,clean floor,14542.mp4,Kinetics
621,validation,clean floor,14513.mp4,Kinetics
622,validation,clean floor,v_MoppingFloor_g04_c06.avi,UCF-101
623,validation,clean floor,25157.mp4,Kinetics
624,validation,clean floor,14549.mp4,Kinetics
625,validation,clean floor,14543.mp4,Kinetics
626,validation,clean floor,14504.mp4,Kinetics
627,validation,clean floor,28258.mp4,Kinetics
628,validation,clean floor,v_MoppingFloor_g18_c04.avi,UCF-101
629,validation,clean floor,v_MoppingFloor_g17_c04.avi,UCF-101
630,validation,clean floor,28282.mp4,Kinetics
631,validation,clean floor,14510.mp4,Kinetics
632,validation,clean floor,28280.mp4,Kinetics
633,validation,clean floor,28250.mp4,Kinetics
634,validation,clean floor,25169.mp4,Kinetics
635,validation,clean floor,14544.mp4,Kinetics
636,validation,clean floor,28251.mp4,Kinetics
637,validation,clean floor,14527.mp4,Kinetics
638,validation,clean floor,28260.mp4,Kinetics
639,validation,clean floor,28254.mp4,Kinetics
640,validation,clean floor,25175.mp4,Kinetics
641,validation,clean floor,25155.mp4,Kinetics
642,validation,clean floor,25156.mp4,Kinetics
643,validation,clean floor,14547.mp4,Kinetics
644,validation,clean floor,28278.mp4,Kinetics
645,validation,clean floor,28270.mp4,Kinetics
646,validation,clean floor,v_MoppingFloor_g19_c01.avi,UCF-101
647,validation,clean floor,25167.mp4,Kinetics
648,validation,clean floor,28293.mp4,Kinetics
649,validation,clean floor,28273.mp4,Kinetics
650,validation,clean floor,25171.mp4,Kinetics
651,validation,clean floor,v_MoppingFloor_g10_c03.avi,UCF-101
652,validation,clean floor,25176.mp4,Kinetics
653,validation,clean floor,25151.mp4,Kinetics
654,validation,clean floor,25165.mp4,Kinetics
655,validation,clean floor,28291.mp4,Kinetics
656,validation,clean floor,25168.mp4,Kinetics
657,validation,clean floor,28288.mp4,Kinetics
658,validation,clean floor,25182.mp4,Kinetics
659,validation,clean floor,14536.mp4,Kinetics
660,validation,clean floor,14516.mp4,Kinetics
661,validation,clean floor,28253.mp4,Kinetics
662,validation,clean floor,28292.mp4,Kinetics
663,validation,clean floor,14520.mp4,Kinetics
664,validation,clean floor,28286.mp4,Kinetics
665,validation,clean floor,14503.mp4,Kinetics
666,validation,clean floor,25194.mp4,Kinetics
667,validation,clean floor,25153.mp4,Kinetics
668,validation,clean floor,25187.mp4,Kinetics
669,validation,clean floor,v_MoppingFloor_g20_c02.avi,UCF-101
670,validation,clean floor,14530.mp4,Kinetics
671,validation,clean floor,14535.mp4,Kinetics
672,validation,clean floor,28287.mp4,Kinetics
673,validation,clean floor,28257.mp4,Kinetics
674,validation,clean floor,28299.mp4,Kinetics
675,validation,clean floor,28284.mp4,Kinetics
676,validation,clean floor,28264.mp4,Kinetics
677,validation,clean floor,14519.mp4,Kinetics
678,validation,clean floor,14528.mp4,Kinetics
679,validation,clean floor,25185.mp4,Kinetics
680,validation,clean floor,28265.mp4,Kinetics
681,validation,clean floor,25154.mp4,Kinetics
682,validation,clean floor,25183.mp4,Kinetics
683,validation,clean floor,14537.mp4,Kinetics
684,validation,sit,a109-0510C.mp4,STAIR
685,validation,sit,a109-0508C.mp4,STAIR
686,validation,sit,a109-0455C.mp4,STAIR
687,validation,sit,a109-0489C.mp4,STAIR
688,validation,sit,a109-0506C.mp4,STAIR
689,validation,sit,a109-0512C.mp4,STAIR
690,validation,sit,a109-0456C.mp4,STAIR
691,validation,sit,a109-0462C.mp4,STAIR
692,validation,sit,a109-0498C.mp4,STAIR
693,validation,sit,a109-0464C.mp4,STAIR
694,validation,sit,Crash_sit_u_nm_np1_le_goo_26.avi,HMDB51
695,validation,sit,a109-0515C.mp4,STAIR
696,validation,sit,a109-0485C.mp4,STAIR
697,validation,sit,a109-0463C.mp4,STAIR
698,validation,sit,a109-0511C.mp4,STAIR
699,validation,sit,a109-0451C.mp4,STAIR
700,validation,sit,a109-0479C.mp4,STAIR
701,validation,sit,a109-0501C.mp4,STAIR
702,validation,sit,a109-0438C.mp4,STAIR
703,validation,sit,a109-0453C.mp4,STAIR
704,validation,sit,a109-0486C.mp4,STAIR
705,validation,sit,a109-0521C.mp4,STAIR
706,validation,sit,Veoh_Alpha_Dog_2_sit_f_nm_np1_fr_med_0.avi,HMDB51
707,validation,sit,a109-0467C.mp4,STAIR
708,validation,sit,a109-0439C.mp4,STAIR
709,validation,sit,a109-0436C.mp4,STAIR
710,validation,sit,a109-0444C.mp4,STAIR
711,validation,sit,a109-0490C.mp4,STAIR
712,validation,sit,a109-0518C.mp4,STAIR
713,validation,sit,a109-0492C.mp4,STAIR
714,validation,sit,a109-0491C.mp4,STAIR
715,validation,sit,a109-0496C.mp4,STAIR
716,validation,sit,a109-0434C.mp4,STAIR
717,validation,sit,prelinger_LetsPlay1949_sit_f_nm_np1_fr_med_8.avi,HMDB51
718,validation,sit,a109-0484C.mp4,STAIR
719,validation,sit,a109-0447C.mp4,STAIR
720,validation,sit,a109-0475C.mp4,STAIR
721,validation,sit,a109-0469C.mp4,STAIR
722,validation,sit,a109-0472C.mp4,STAIR
723,validation,sit,a109-0483C.mp4,STAIR
724,validation,sit,a109-0452C.mp4,STAIR
725,validation,sit,a109-0500C.mp4,STAIR
726,validation,sit,a109-0448C.mp4,STAIR
727,validation,sit,a109-0494C.mp4,STAIR
728,validation,sit,Oceans11_sit_u_nm_np1_fr_med_0.avi,HMDB51
729,validation,sit,a109-0497C.mp4,STAIR
730,validation,sit,a109-0473C.mp4,STAIR
731,validation,sit,a109-0480C.mp4,STAIR
732,validation,sit,a109-0432C.mp4,STAIR
733,validation,sit,a109-0440C.mp4,STAIR
734,validation,sit,a109-0445C.mp4,STAIR
735,validation,sit,a109-0435C.mp4,STAIR
736,validation,sit,AmericanGangster_sit_f_cm_np1_le_bad_11.avi,HMDB51
737,validation,sit,a109-0466C.mp4,STAIR
738,validation,sit,a109-0502C.mp4,STAIR
739,validation,sit,RomeEpisode1_sit_u_cm_np1_fr_goo_1.avi,HMDB51
740,validation,sit,a109-0517C.mp4,STAIR
741,validation,sit,a109-0461C.mp4,STAIR
742,validation,sit,a109-0443C.mp4,STAIR
743,validation,sit,a109-0477C.mp4,STAIR
744,validation,sit,a109-0446C.mp4,STAIR
745,validation,sit,TheBoondockSaints_sit_f_cm_np1_ri_med_42.avi,HMDB51
746,validation,sit,a109-0503C.mp4,STAIR
747,validation,sit,Crash_sit_u_cm_np1_fr_med_19.avi,HMDB51
748,validation,sit,a109-0482C.mp4,STAIR
749,validation,sit,a109-0437C.mp4,STAIR
750,validation,sit,a109-0519C.mp4,STAIR
751,validation,sit,a109-0433C.mp4,STAIR
752,validation,sit,a109-0493C.mp4,STAIR
753,validation,sit,a109-0481C.mp4,STAIR
754,validation,sit,a109-0478C.mp4,STAIR
755,validation,sit,a109-0514C.mp4,STAIR
756,validation,sit,a109-0476C.mp4,STAIR
757,validation,sit,TheRoyalTenenbaums_sit_u_nm_np1_fr_med_2.avi,HMDB51
758,validation,sit,likebeckam_sit_f_cm_np1_ba_med_35.avi,HMDB51
759,validation,sit,a109-0454C.mp4,STAIR
760,validation,sit,Hitch_Part_2_sit_u_cm_np1_le_med_9.avi,HMDB51
761,validation,sit,a109-0470C.mp4,STAIR
762,validation,sit,a109-0441C.mp4,STAIR
763,validation,sit,a109-0520C.mp4,STAIR
764,validation,sit,a109-0457C.mp4,STAIR
765,validation,sit,a109-0450C.mp4,STAIR
766,validation,sit,AmericanGangster_sit_f_cm_np1_fr_med_70.avi,HMDB51
767,validation,sit,a109-0460C.mp4,STAIR
768,validation,sit,a109-0505C.mp4,STAIR
769,validation,sit,a109-0468C.mp4,STAIR
770,validation,sit,SweeneyTodd_sit_u_cm_np1_le_med_19.avi,HMDB51
771,validation,sit,a109-0465C.mp4,STAIR
772,validation,sit,a109-0488C.mp4,STAIR
773,validation,sit,a109-0442C.mp4,STAIR
774,validation,sit,a109-0513C.mp4,STAIR
775,validation,sit,a109-0495C.mp4,STAIR
776,validation,sit,a109-0516C.mp4,STAIR
777,validation,sit,a109-0471C.mp4,STAIR
778,validation,sit,a109-0504C.mp4,STAIR
779,validation,sit,a109-0474C.mp4,STAIR
780,validation,sit,a109-0459C.mp4,STAIR
781,validation,sit,a109-0507C.mp4,STAIR
782,validation,sit,a109-0499C.mp4,STAIR
783,validation,sit,a109-0509C.mp4,STAIR
784,validation,sit,a109-0449C.mp4,STAIR
785,validation,sit,a109-0458C.mp4,STAIR
786,validation,sit,Glory_sit_u_cm_np1_le_med_27.avi,HMDB51
787,validation,bandaging,982.mp4,Kinetics
788,validation,bandaging,963.mp4,Kinetics
789,validation,bandaging,958.mp4,Kinetics
790,validation,bandaging,973.mp4,Kinetics
791,validation,bandaging,961.mp4,Kinetics
792,validation,bandaging,971.mp4,Kinetics
793,validation,bandaging,968.mp4,Kinetics
794,validation,bandaging,985.mp4,Kinetics
795,validation,bandaging,965.mp4,Kinetics
796,validation,bandaging,994.mp4,Kinetics
797,validation,bandaging,987.mp4,Kinetics
798,validation,bandaging,970.mp4,Kinetics
799,validation,bandaging,996.mp4,Kinetics
800,validation,bandaging,959.mp4,Kinetics
801,validation,bandaging,984.mp4,Kinetics
802,validation,bandaging,989.mp4,Kinetics
803,validation,bandaging,964.mp4,Kinetics
804,validation,bandaging,975.mp4,Kinetics
805,validation,bandaging,983.mp4,Kinetics
806,validation,bandaging,990.mp4,Kinetics
807,validation,bandaging,969.mp4,Kinetics
808,validation,bandaging,955.mp4,Kinetics
809,validation,bandaging,966.mp4,Kinetics
810,validation,bandaging,962.mp4,Kinetics
811,validation,bandaging,980.mp4,Kinetics
812,validation,bandaging,998.mp4,Kinetics
813,validation,bandaging,993.mp4,Kinetics
814,validation,bandaging,981.mp4,Kinetics
815,validation,bandaging,960.mp4,Kinetics
816,validation,bandaging,978.mp4,Kinetics
817,validation,bandaging,979.mp4,Kinetics
818,validation,bandaging,986.mp4,Kinetics
819,validation,bandaging,988.mp4,Kinetics
820,validation,bandaging,953.mp4,Kinetics
821,validation,bandaging,995.mp4,Kinetics
822,validation,bandaging,952.mp4,Kinetics
823,validation,bandaging,991.mp4,Kinetics
824,validation,bandaging,976.mp4,Kinetics
825,validation,bandaging,992.mp4,Kinetics
826,validation,bandaging,954.mp4,Kinetics
827,validation,bandaging,950.mp4,Kinetics
828,validation,bandaging,957.mp4,Kinetics
829,validation,bandaging,956.mp4,Kinetics
830,validation,bandaging,977.mp4,Kinetics
831,validation,bandaging,972.mp4,Kinetics
832,validation,bandaging,967.mp4,Kinetics
833,validation,bandaging,997.mp4,Kinetics
834,validation,bandaging,974.mp4,Kinetics
835,validation,eat,X2Q00_1.40.mp4,Charades
836,validation,eat,6803.mp4,Kinetics
837,validation,eat,6843.mp4,Kinetics
838,validation,eat,6849.mp4,Kinetics
839,validation,eat,8TIC7_6.20.mp4,Charades
840,validation,eat,6835.mp4,Kinetics
841,validation,eat,The_Departed_-_Part_2_drink_u_nm_np1_fr_bad_0.avi,HMDB51
842,validation,eat,6836.mp4,Kinetics
843,validation,eat,A42FN_5.90.mp4,Charades
844,validation,eat,6818.mp4,Kinetics
845,validation,eat,VCV6A_16.90.mp4,Charades
846,validation,eat,P4MBS_1.60.mp4,Charades
847,validation,eat,B3RHF_15.20.mp4,Charades
848,validation,eat,6819.mp4,Kinetics
849,validation,eat,21_drink_u_nm_np1_fr_goo_9.avi,HMDB51
850,validation,eat,6800.mp4,Kinetics
851,validation,eat,LONGESTYARD_eat_h_cm_np1_ri_goo_23.avi,HMDB51
852,validation,eat,6808.mp4,Kinetics
853,validation,eat,KJWAH_0.60.mp4,Charades
854,validation,eat,Two_Towers_3_eat_h_nm_np1_fr_goo_10.avi,HMDB51
855,validation,eat,GKSL2_6.10.mp4,Charades
856,validation,eat,7JTEK_0.00.mp4,Charades
857,validation,eat,SQYTO_0.00.mp4,Charades
858,validation,eat,RATRACE_eat_h_nm_np1_fr_goo_12.avi,HMDB51
859,validation,eat,IJ587_8.20.mp4,Charades
860,validation,eat,NoCountryForOldMen_eat_u_nm_np1_fr_med_2.avi,HMDB51
861,validation,eat,MV0TX_9.30.mp4,Charades
862,validation,eat,preparationoffoods256kb_eat_h_cm_np1_le_goo_0.avi,HMDB51
863,validation,eat,TKFY2_9.80.mp4,Charades
864,validation,eat,6824.mp4,Kinetics
865,validation,eat,6833.mp4,Kinetics
866,validation,eat,V9DQI_0.00.mp4,Charades
867,validation,eat,6804.mp4,Kinetics
868,validation,eat,55MRE_0.00.mp4,Charades
869,validation,eat,N0DXI_12.70.mp4,Charades
870,validation,eat,4KZHT_1.20.mp4,Charades
871,validation,eat,CJ58B_23.10.mp4,Charades
872,validation,eat,UWV5O_0.00.mp4,Charades
873,validation,eat,5LAQN_5.20.mp4,Charades
874,validation,eat,6837.mp4,Kinetics
875,validation,eat,6828.mp4,Kinetics
876,validation,eat,6801.mp4,Kinetics
877,validation,eat,0I0FX_25.00.mp4,Charades
878,validation,eat,EWES1_24.50.mp4,Charades
879,validation,eat,6806.mp4,Kinetics
880,validation,eat,6827.mp4,Kinetics
881,validation,eat,2JTRG_0.00.mp4,Charades
882,validation,eat,1X765_0.00.mp4,Charades
883,validation,eat,BRIDGETOTERABITHIA_drink_h_nm_np1_fr_goo_3.avi,HMDB51
884,validation,eat,VVCK0_0.00.mp4,Charades
885,validation,eat,6811.mp4,Kinetics
886,validation,eat,6810.mp4,Kinetics
887,validation,eat,Z97SD_27.40.mp4,Charades
888,validation,eat,QYSER_0.50.mp4,Charades
889,validation,eat,6814.mp4,Kinetics
890,validation,eat,TVBLW_11.00.mp4,Charades
891,validation,eat,M1P59_0.00.mp4,Charades
892,validation,eat,TIS3Z_2.10.mp4,Charades
893,validation,eat,Z1EEF_0.00.mp4,Charades
894,validation,eat,HEZBG_9.10.mp4,Charades
895,validation,eat,IamLegendII_eat_h_nm_np1_le_goo_8.avi,HMDB51
896,validation,eat,Q4932_5.70.mp4,Charades
897,validation,eat,8NS1G_24.70.mp4,Charades
898,validation,eat,BB8Q0_12.90.mp4,Charades
899,validation,eat,HCM5Y_0.00.mp4,Charades
900,validation,eat,FE6RN_10.40.mp4,Charades
901,validation,eat,SRHJV_24.00.mp4,Charades
902,validation,eat,ChildrenOfMen_eat_u_cm_np1_fr_med_3.avi,HMDB51
903,validation,eat,6839.mp4,Kinetics
904,validation,eat,PSPMA_24.90.mp4,Charades
905,validation,eat,TheBoondockSaints_drink_f_cm_np1_fr_med_114.avi,HMDB51
906,validation,eat,6844.mp4,Kinetics
907,validation,eat,HRR0X_21.50.mp4,Charades
908,validation,eat,JQKR5_26.40.mp4,Charades
909,validation,eat,KX8VW_0.00.mp4,Charades
910,validation,eat,1ZBUS_10.30.mp4,Charades
911,validation,eat,DVTAR_10.90.mp4,Charades
912,validation,eat,6802.mp4,Kinetics
913,validation,eat,CM9GX_0.00.mp4,Charades
914,validation,eat,KUBPN_2.30.mp4,Charades
915,validation,eat,Return_of_the_King_13_drink_h_nm_np1_fr_goo_1.avi,HMDB51
