,split,class_name,video_name,dataset,youtube_id,start_time,end_time
3312,train,using inhaler,367539.mp4,Kinetics,2IYQ2ReYbS4,24,34
3313,train,using inhaler,367557.mp4,Kinetics,nzn4dauq8F8,0,10
3314,train,using inhaler,367706.mp4,Kinetics,8WiFbRaMlMg,135,145
3315,train,using inhaler,367398.mp4,Kinetics,-zm1T01MWOM,64,74
3316,train,using inhaler,367416.mp4,Kinetics,eHEFPejcJpU,149,159
3317,train,using inhaler,367361.mp4,Kinetics,3-a8hVOzt4E,48,58
3318,train,using inhaler,367305.mp4,Kinetics,XQMJoHLXtgc,0,10
3319,train,using inhaler,367736.mp4,Kinetics,vci6u7CN1eY,33,43
3320,train,using inhaler,367287.mp4,Kinetics,72E5w2jDZb8,40,50
3321,train,using inhaler,367273.mp4,Kinetics,Y52QUekiG5U,95,105
3322,train,using inhaler,367718.mp4,Kinetics,R7jmTqPNHEc,179,189
3323,train,using inhaler,367546.mp4,Kinetics,hyo1DlIhPlk,0,10
3324,train,using inhaler,367704.mp4,Kinetics,UJh9HLX6QCw,1,11
3325,train,using inhaler,367288.mp4,Kinetics,KE1h6O1lpKk,113,123
3326,train,using inhaler,367810.mp4,Kinetics,i-DcLeh9jQY,122,132
3327,train,using inhaler,367472.mp4,Kinetics,KpdyvyxhA30,35,45
3328,train,using inhaler,367356.mp4,Kinetics,BqHJxM_ymH4,64,74
3329,train,using inhaler,367596.mp4,Kinetics,wYgq6apvSNo,854,864
3330,train,using inhaler,367313.mp4,Kinetics,vKOExAVMlko,31,41
3331,train,using inhaler,367696.mp4,Kinetics,9gEcJJkfETM,10,20
3332,train,using inhaler,367680.mp4,Kinetics,_Sc7j9iW9TM,35,45
3333,train,using inhaler,367646.mp4,Kinetics,pocppRHFwSw,71,81
3334,train,using inhaler,367624.mp4,Kinetics,r-wUuf1mODg,43,53
3335,train,using inhaler,367371.mp4,Kinetics,vqdHYF-Axf4,35,45
3336,train,using inhaler,367391.mp4,Kinetics,wbhsx0Z507E,133,143
3337,train,using inhaler,367477.mp4,Kinetics,MxiFuz2OREo,49,59
3338,train,using inhaler,367634.mp4,Kinetics,ow51aH6uq8k,98,108
3339,train,using inhaler,367672.mp4,Kinetics,Kxsnoi1deVk,46,56
3340,train,using inhaler,367403.mp4,Kinetics,VYMDHaQMj_w,37,47
3341,train,using inhaler,367277.mp4,Kinetics,KsXnJ7fkAQY,10,20
3342,train,using inhaler,367485.mp4,Kinetics,F4c-XXDVaqA,80,90
3343,train,using inhaler,367677.mp4,Kinetics,SPSSLuqX964,3,13
3344,train,using inhaler,367715.mp4,Kinetics,KEkuX5WfPRg,30,40
3345,train,using inhaler,367711.mp4,Kinetics,566mNYv8XUw,0,10
3346,train,using inhaler,367746.mp4,Kinetics,dSqmUvlJmXA,47,57
3347,train,using inhaler,367588.mp4,Kinetics,sGf-K9h_T04,11,21
3348,train,using inhaler,367611.mp4,Kinetics,Qc3v3DXSUno,54,64
3349,train,using inhaler,367515.mp4,Kinetics,jD3ZaMZe7RU,49,59
3350,train,using inhaler,367386.mp4,Kinetics,MjinDFBqPZs,356,366
3351,train,using inhaler,367355.mp4,Kinetics,_QdfLbGr7Vw,0,10
3352,train,using inhaler,367768.mp4,Kinetics,-bxI-bAWWCc,27,37
3353,train,using inhaler,367655.mp4,Kinetics,Tn_lq_aqCzs,157,167
3354,train,using inhaler,367703.mp4,Kinetics,D31ClYwPDJ0,0,10
3355,train,using inhaler,367464.mp4,Kinetics,-Pcje1X6lpk,3,13
3356,train,using inhaler,367387.mp4,Kinetics,yD250b1nWZw,16,26
3357,train,using inhaler,367271.mp4,Kinetics,VZLqldgewLg,200,210
3358,train,using inhaler,367482.mp4,Kinetics,Yua9drCJDFo,86,96
3359,train,using inhaler,367270.mp4,Kinetics,DSJXY8xcBag,84,94
3360,train,using inhaler,367492.mp4,Kinetics,aor0Rml2MyM,77,87
3361,train,using inhaler,367816.mp4,Kinetics,SohfM4Z_KkQ,28,38
3362,train,using inhaler,367551.mp4,Kinetics,aQD5p1E1-uI,64,74
3363,train,using inhaler,367719.mp4,Kinetics,fk4bun46lTo,0,10
3364,train,using inhaler,367760.mp4,Kinetics,_0KgUODnjhQ,70,80
3365,train,using inhaler,367561.mp4,Kinetics,DVfsBXT6B0A,235,245
3366,train,using inhaler,367465.mp4,Kinetics,fVPKNl2tNu4,60,70
3367,train,using inhaler,367781.mp4,Kinetics,Lx_e5nXfi5w,31,41
3368,train,using inhaler,367573.mp4,Kinetics,9Td4KjXoSwk,1,11
3369,train,using inhaler,367526.mp4,Kinetics,PnNaFHYgZHk,4,14
3370,train,using inhaler,367424.mp4,Kinetics,XCRmLIe7fLE,0,10
3371,train,using inhaler,367742.mp4,Kinetics,Gv3HnEJGIZA,92,102
3372,train,using inhaler,367761.mp4,Kinetics,TgESj0tzTWw,2,12
3373,train,using inhaler,367712.mp4,Kinetics,iAArU7HkvDs,63,73
3374,train,using inhaler,367615.mp4,Kinetics,YVMOfrAswTc,37,47
3375,train,using inhaler,367268.mp4,Kinetics,IVNJd63HUwc,0,10
3376,train,using inhaler,367328.mp4,Kinetics,ZGxBrs4wImg,92,102
3377,train,using inhaler,367806.mp4,Kinetics,J4ykRueqexU,31,41
3378,train,using inhaler,367540.mp4,Kinetics,Q4sP2ceIDCQ,0,10
3379,train,using inhaler,367536.mp4,Kinetics,5dnj5YhV6S0,21,31
3380,train,using inhaler,367438.mp4,Kinetics,9rmNdWZiADg,0,10
3381,train,using inhaler,367717.mp4,Kinetics,zY--Q5A4r78,62,72
3382,train,using inhaler,367692.mp4,Kinetics,8IHy2EQqqQA,10,20
3383,train,using inhaler,367609.mp4,Kinetics,AtaNk1_KUdQ,15,25
3384,train,using inhaler,367514.mp4,Kinetics,uO3Kyp7BLeU,124,134
3385,train,using inhaler,367577.mp4,Kinetics,fXnN2F960Xg,0,10
3386,train,using inhaler,367421.mp4,Kinetics,p2LzC6rpry4,46,56
3387,train,using inhaler,367598.mp4,Kinetics,L1D2a4iZPCI,105,115
3388,train,using inhaler,367343.mp4,Kinetics,AkL9-zBQ2v0,48,58
3389,train,using inhaler,367439.mp4,Kinetics,1nrcNiOKdyI,43,53
3390,train,using inhaler,367326.mp4,Kinetics,T26nUOmgHGI,0,10
3391,train,using inhaler,367431.mp4,Kinetics,KgRRbL1Rm9U,58,68
3392,train,using inhaler,367392.mp4,Kinetics,esLLngeIR_w,5,15
3393,train,using inhaler,367674.mp4,Kinetics,RusTtrt4tKQ,11,21
3394,train,using inhaler,367813.mp4,Kinetics,VotdizvwUEg,159,169
3395,train,using inhaler,367554.mp4,Kinetics,N9MgffksWnY,40,50
3396,train,using inhaler,367309.mp4,Kinetics,hNWB3xU0P7c,81,91
3397,train,using inhaler,367709.mp4,Kinetics,RkMuDvoXSTM,79,89
3398,train,using inhaler,367441.mp4,Kinetics,0x7IXhgTsb0,23,33
3399,train,using inhaler,367530.mp4,Kinetics,CZ3T6L_hW9U,20,30
3400,train,using inhaler,367523.mp4,Kinetics,ugq6y1SEZBE,48,58
3401,train,using inhaler,367473.mp4,Kinetics,h3yXWnngrJs,79,89
3402,train,using inhaler,367454.mp4,Kinetics,Eul4mn_7Hmw,44,54
3403,train,using inhaler,367336.mp4,Kinetics,KhXJ_eKVIb8,55,65
3404,train,using inhaler,367426.mp4,Kinetics,KWytTwewrT4,84,94
3405,train,using inhaler,367470.mp4,Kinetics,uJy97bTdGzI,14,24
3406,train,using inhaler,367330.mp4,Kinetics,Rdb3p9RZoR4,39,49
3407,train,using inhaler,367377.mp4,Kinetics,O0w2DI_bTJ0,172,182
3408,train,using inhaler,367564.mp4,Kinetics,FJ8DYXQe6sA,95,105
3409,train,using inhaler,367316.mp4,Kinetics,_udtIjop20M,0,10
3410,train,using inhaler,367708.mp4,Kinetics,d-ICLx16XTk,90,100
3411,train,using inhaler,367322.mp4,Kinetics,A43zfyBow88,49,59
3412,train,using inhaler,367518.mp4,Kinetics,1aw1yg1kDCA,21,31
3413,train,using inhaler,367425.mp4,Kinetics,m5lpeiACQ3E,90,100
3414,train,using inhaler,367297.mp4,Kinetics,8FKSovh1CLU,25,35
3415,train,using inhaler,367349.mp4,Kinetics,MnfvWI1R-SM,61,71
3416,train,using inhaler,367429.mp4,Kinetics,BFT6b61xYdU,161,171
3417,train,using inhaler,367495.mp4,Kinetics,_IXS-pa0YQo,58,68
3418,train,using inhaler,367576.mp4,Kinetics,1_edNpcaXrw,0,10
3419,train,using inhaler,367713.mp4,Kinetics,-7Pmy7rh-BE,54,64
3420,train,using inhaler,367417.mp4,Kinetics,Nx_JDTcmSeo,79,89
3421,train,using inhaler,367339.mp4,Kinetics,UkAQbhsdD-4,25,35
3422,train,using inhaler,367292.mp4,Kinetics,IH27FiFmWv0,28,38
3423,train,using inhaler,367595.mp4,Kinetics,vADNzXDQ2yE,18,28
3424,train,using inhaler,367733.mp4,Kinetics,w1AtGmjAF68,15,25
3425,train,using inhaler,367630.mp4,Kinetics,E9sz3TfWcJ8,41,51
3426,train,using inhaler,367592.mp4,Kinetics,eLEy70T3plM,37,47
3427,train,using inhaler,367583.mp4,Kinetics,5Qr7WRQJOpo,8,18
3428,train,using inhaler,367621.mp4,Kinetics,GLa0qKPfQTw,3,13
3429,train,using inhaler,367594.mp4,Kinetics,OeVyUcsQJww,11,21
3430,train,using inhaler,367683.mp4,Kinetics,HlDu2Zkreio,265,275
3431,train,using inhaler,367698.mp4,Kinetics,qnsqVt1g2Ko,285,295
3432,train,using inhaler,367671.mp4,Kinetics,mMwk1yMPLhM,45,55
3433,train,using inhaler,367668.mp4,Kinetics,_jV0dSA3GwE,29,39
3434,train,using inhaler,367590.mp4,Kinetics,8SXkuuv6p6w,75,85
3435,train,using inhaler,367542.mp4,Kinetics,LBWFnkak2z8,39,49
3436,train,using inhaler,367508.mp4,Kinetics,FQEm6C-uQlY,0,10
3437,train,using inhaler,367743.mp4,Kinetics,eoHOzGO9XVM,60,70
3438,train,using inhaler,367528.mp4,Kinetics,3riT6hi3tgY,0,10
3439,train,using inhaler,367422.mp4,Kinetics,x7OjH0wdyYA,18,28
3440,train,using inhaler,367333.mp4,Kinetics,pQY3uypT20Q,138,148
3441,train,using inhaler,367500.mp4,Kinetics,6LcQ7LoI8E4,36,46
3442,train,using inhaler,367710.mp4,Kinetics,uEZ-KOw8BMk,81,91
3443,train,using inhaler,367759.mp4,Kinetics,6bIfL8_oL5E,105,115
3444,train,using inhaler,367549.mp4,Kinetics,Ue8bue3mzDM,530,540
3445,train,using inhaler,367284.mp4,Kinetics,46QEVLjjIao,194,204
3446,train,using inhaler,367259.mp4,Kinetics,A8WT5moNJ0I,15,25
3447,train,using inhaler,367770.mp4,Kinetics,b5WzpTsdVWE,62,72
3448,train,using inhaler,367486.mp4,Kinetics,Yku1GezG3wc,16,26
3449,train,using inhaler,367815.mp4,Kinetics,27GvJePft6s,27,37
3450,train,using inhaler,367458.mp4,Kinetics,vitP_GsmBnI,25,35
3451,train,using inhaler,367623.mp4,Kinetics,OPpxzkvQ_Do,55,65
3452,train,using inhaler,367691.mp4,Kinetics,21bGLUKkMTM,32,42
3453,train,using inhaler,367293.mp4,Kinetics,hFQ8fSq2Zpk,295,305
3454,train,using inhaler,367702.mp4,Kinetics,4a8RKBwFh2o,36,46
3455,train,using inhaler,367784.mp4,Kinetics,s1duKxLAQQ8,4,14
3456,train,using inhaler,367687.mp4,Kinetics,NuWxlZ1p_i4,51,61
3457,train,using inhaler,367412.mp4,Kinetics,Vsm_ZM9WbqY,37,47
3458,train,using inhaler,367531.mp4,Kinetics,zIGnWbkOiHg,41,51
3459,train,using inhaler,367511.mp4,Kinetics,pT4Wlb8I1z4,129,139
3460,train,using inhaler,367260.mp4,Kinetics,3wHy2HVlHBY,2,12
3461,train,using inhaler,367389.mp4,Kinetics,ruUPbgwH5sc,23,33
3462,train,using inhaler,367604.mp4,Kinetics,IM1zY8QJkxc,146,156
3463,train,using inhaler,367616.mp4,Kinetics,b0YHoloD7fY,40,50
3464,train,using inhaler,367800.mp4,Kinetics,oJ5-hZfayxg,28,38
3465,train,using inhaler,367714.mp4,Kinetics,Us2dzV1os3Y,12,22
3466,train,using inhaler,367327.mp4,Kinetics,3C01Cqd1mHs,75,85
3467,train,using inhaler,367299.mp4,Kinetics,TlR2UZO9rdA,91,101
3468,train,using inhaler,367801.mp4,Kinetics,_vj98EOoRaI,110,120
3469,train,using inhaler,367567.mp4,Kinetics,st4uClLkUjo,8,18
3470,train,using inhaler,367524.mp4,Kinetics,ykYrX7VNUpw,23,33
3471,train,using inhaler,367401.mp4,Kinetics,3xgbHnkhYZQ,84,94
3472,train,using inhaler,367650.mp4,Kinetics,1SSlLsOqaIY,97,107
3473,train,using inhaler,367363.mp4,Kinetics,Zhb24C9ttvU,30,40
3474,train,using inhaler,367374.mp4,Kinetics,A0rGiyCZOdY,284,294
3475,train,using inhaler,367440.mp4,Kinetics,g8h9ZyPOuIE,10,20
3476,train,using inhaler,367362.mp4,Kinetics,Ly-jH58bcXc,77,87
3477,train,using inhaler,367497.mp4,Kinetics,USmM6n5X5f8,122,132
3478,train,using inhaler,367641.mp4,Kinetics,_RiE3D2ujJk,236,246
3479,train,using inhaler,367351.mp4,Kinetics,Q39JJmupuwI,52,62
3480,train,using inhaler,367517.mp4,Kinetics,gyOXcqcB070,42,52
3481,train,using inhaler,367543.mp4,Kinetics,hcAbwWaUjok,71,81
3482,train,using inhaler,367320.mp4,Kinetics,3xVUbxQSM9w,60,70
3483,train,using inhaler,367547.mp4,Kinetics,ft85GPjjnEo,175,185
3484,train,using inhaler,367599.mp4,Kinetics,kSU1xGjIdHg,0,10
3485,train,using inhaler,367821.mp4,Kinetics,DdfG0kHjeck,40,50
3486,train,using inhaler,367778.mp4,Kinetics,64EXo3GujdI,1,11
3487,train,using inhaler,367344.mp4,Kinetics,_ecBqaFz8UU,31,41
3488,train,using inhaler,367794.mp4,Kinetics,4yjkX3JOvh8,1,11
3489,train,using inhaler,367614.mp4,Kinetics,lwrf6m9hyEo,75,85
3490,train,using inhaler,367622.mp4,Kinetics,OHmfu419gQQ,11,21
3491,train,using inhaler,367819.mp4,Kinetics,ZNRV6-sDX74,51,61
3492,train,using inhaler,367548.mp4,Kinetics,BXOdiGiV0Dg,14,24
3493,train,using inhaler,367571.mp4,Kinetics,YTU4eM33Xjg,32,42
3494,train,blowing nose or sneezing,317216.mp4,Kinetics,UhTW-zEbqh0,0,10
3495,train,blowing nose or sneezing,24862.mp4,Kinetics,g542x-leABI,2,12
3496,train,blowing nose or sneezing,25103.mp4,Kinetics,JBh97vIJ6fk,0,10
3497,train,blowing nose or sneezing,317113.mp4,Kinetics,ymkjUaChTHY,5,15
3498,train,blowing nose or sneezing,24706.mp4,Kinetics,zpJoPZVTi1c,11,21
3499,train,blowing nose or sneezing,24896.mp4,Kinetics,J_Hy2yOpeyw,16,26
3500,train,blowing nose or sneezing,24965.mp4,Kinetics,lOShPfcQ78s,0,10
3501,train,blowing nose or sneezing,24864.mp4,Kinetics,jf5a2cxo78M,22,32
3502,train,blowing nose or sneezing,24880.mp4,Kinetics,MKsITurmmhc,42,52
3503,train,blowing nose or sneezing,317295.mp4,Kinetics,ZLmG24AVwMA,0,10
3504,train,blowing nose or sneezing,317324.mp4,Kinetics,CjGgEqHYLYI,2,12
3505,train,blowing nose or sneezing,25130.mp4,Kinetics,MajWBnK_kb0,3,13
3506,train,blowing nose or sneezing,25164.mp4,Kinetics,9B_CdJfGzuk,44,54
3507,train,blowing nose or sneezing,317414.mp4,Kinetics,csoeqhVSzg0,19,29
3508,train,blowing nose or sneezing,24687.mp4,Kinetics,h7v-jxm3J1c,2,12
3509,train,blowing nose or sneezing,24878.mp4,Kinetics,6QWskfIhebs,44,54
3510,train,blowing nose or sneezing,24835.mp4,Kinetics,mdCsaGl6rQ0,6,16
3511,train,blowing nose or sneezing,24834.mp4,Kinetics,1t3KPLh5M8M,9,19
3512,train,blowing nose or sneezing,25004.mp4,Kinetics,jdiOJ6hK8iQ,5,15
3513,train,blowing nose or sneezing,24807.mp4,Kinetics,2rHaYWb4zww,0,10
3514,train,blowing nose or sneezing,317533.mp4,Kinetics,a994DZ3BSGQ,17,27
3515,train,blowing nose or sneezing,24926.mp4,Kinetics,SJ6F4POthY4,4,14
3516,train,blowing nose or sneezing,317570.mp4,Kinetics,eihRsYeXz1s,0,10
3517,train,blowing nose or sneezing,317100.mp4,Kinetics,0F4KIyYfl20,0,10
3518,train,blowing nose or sneezing,317654.mp4,Kinetics,A9mK7kVnBe4,3,13
3519,train,blowing nose or sneezing,317408.mp4,Kinetics,1A1LZgbeUfw,13,23
3520,train,blowing nose or sneezing,24969.mp4,Kinetics,Vs_JxNfdEnY,0,10
3521,train,blowing nose or sneezing,24888.mp4,Kinetics,lMru6CaPzCI,2,12
3522,train,blowing nose or sneezing,24696.mp4,Kinetics,-MZkNqTlygo,2,12
3523,train,blowing nose or sneezing,317345.mp4,Kinetics,iNZFmmq1d3c,11,21
3524,train,blowing nose or sneezing,24828.mp4,Kinetics,LDjLycU8_54,26,36
3525,train,blowing nose or sneezing,24645.mp4,Kinetics,x-uSNsYZ1GU,21,31
3526,train,blowing nose or sneezing,317596.mp4,Kinetics,3YkbcCnQeXY,22,32
3527,train,blowing nose or sneezing,317548.mp4,Kinetics,vEepdOKFgn4,54,64
3528,train,blowing nose or sneezing,24800.mp4,Kinetics,DltpQChlN1c,11,21
3529,train,blowing nose or sneezing,317543.mp4,Kinetics,c1ttnsTEu1o,34,44
3530,train,blowing nose or sneezing,317521.mp4,Kinetics,B48MKR3PFrM,106,116
3531,train,blowing nose or sneezing,25053.mp4,Kinetics,1NlvSPo1iKE,0,10
3532,train,blowing nose or sneezing,317422.mp4,Kinetics,m3RdpXCge3Q,0,10
3533,train,blowing nose or sneezing,317162.mp4,Kinetics,nHio71Nml9E,0,10
3534,train,blowing nose or sneezing,317164.mp4,Kinetics,WO9mkbGaZJs,0,10
3535,train,blowing nose or sneezing,24694.mp4,Kinetics,5BV-znc8PaI,19,29
3536,train,blowing nose or sneezing,317278.mp4,Kinetics,G0fJ6QoOVik,0,10
3537,train,blowing nose or sneezing,317127.mp4,Kinetics,wi_KZS00AZo,0,10
3538,train,blowing nose or sneezing,24818.mp4,Kinetics,Aed9Abmjp_c,5,15
3539,train,blowing nose or sneezing,317371.mp4,Kinetics,ZdWXe8GzOBc,21,31
3540,train,blowing nose or sneezing,24960.mp4,Kinetics,pJC6gYXLw-k,0,10
3541,train,blowing nose or sneezing,317230.mp4,Kinetics,k1y3x3sEbFA,0,10
3542,train,blowing nose or sneezing,317520.mp4,Kinetics,MPcKHxwbOYk,29,39
3543,train,blowing nose or sneezing,25123.mp4,Kinetics,Ums9wcFyCGM,12,22
3544,train,blowing nose or sneezing,317659.mp4,Kinetics,XAsVGUu8ML4,26,36
3545,train,blowing nose or sneezing,317482.mp4,Kinetics,fBHGwsZsXtU,0,10
3546,train,blowing nose or sneezing,317589.mp4,Kinetics,riBCr-laIZ0,15,25
3547,train,blowing nose or sneezing,24885.mp4,Kinetics,amqOnbCveGQ,72,82
3548,train,blowing nose or sneezing,24710.mp4,Kinetics,saS5VPTMJHA,21,31
3549,train,blowing nose or sneezing,24902.mp4,Kinetics,mDuUhr3Bzoo,38,48
3550,train,blowing nose or sneezing,25122.mp4,Kinetics,l0lnLDjQkFY,9,19
3551,train,blowing nose or sneezing,24887.mp4,Kinetics,tNNQYJUNVAc,18,28
3552,train,blowing nose or sneezing,25184.mp4,Kinetics,pv671eXhPsE,3,13
3553,train,blowing nose or sneezing,25163.mp4,Kinetics,AWsguyUdNlc,3,13
3554,train,blowing nose or sneezing,317488.mp4,Kinetics,fDiMqgRPZO4,0,10
3555,train,blowing nose or sneezing,317531.mp4,Kinetics,v2H2nvU_Jhk,22,32
3556,train,blowing nose or sneezing,24838.mp4,Kinetics,qqJhButEJUI,9,19
3557,train,blowing nose or sneezing,317667.mp4,Kinetics,H-41nvcaA_Y,9,19
3558,train,blowing nose or sneezing,317186.mp4,Kinetics,6Rl5xH_Aymg,5,15
3559,train,blowing nose or sneezing,24792.mp4,Kinetics,4KSTlNY2K1g,0,10
3560,train,blowing nose or sneezing,25196.mp4,Kinetics,8hSN5C6ujgc,0,10
3561,train,blowing nose or sneezing,25094.mp4,Kinetics,knSW2gbvSqI,13,23
3562,train,blowing nose or sneezing,317286.mp4,Kinetics,6kc9MHM8AaQ,7,17
3563,train,blowing nose or sneezing,317142.mp4,Kinetics,Bt-HNnLeUjg,90,100
3564,train,blowing nose or sneezing,317726.mp4,Kinetics,xoqNG3oZmDI,3,13
3565,train,blowing nose or sneezing,24987.mp4,Kinetics,g8nk6aYAGC0,7,17
3566,train,blowing nose or sneezing,24803.mp4,Kinetics,n3dJvXYKu94,19,29
3567,train,blowing nose or sneezing,24776.mp4,Kinetics,ylG4EpH9i4E,0,10
3568,train,blowing nose or sneezing,317562.mp4,Kinetics,bBO7ntFZAN0,79,89
3569,train,blowing nose or sneezing,317536.mp4,Kinetics,S9IujZV9KyM,0,10
3570,train,blowing nose or sneezing,317423.mp4,Kinetics,vjWHvg_npW8,0,10
3571,train,blowing nose or sneezing,317546.mp4,Kinetics,vEyeNLk0D8w,0,10
3572,train,blowing nose or sneezing,24675.mp4,Kinetics,rk3RIp0jfgg,4,14
3573,train,blowing nose or sneezing,317109.mp4,Kinetics,zoXvRAxK-mg,0,10
3574,train,blowing nose or sneezing,24928.mp4,Kinetics,7LY_KQwGuU4,0,10
3575,train,blowing nose or sneezing,317445.mp4,Kinetics,Ycfe9qeQSR0,7,17
3576,train,blowing nose or sneezing,24695.mp4,Kinetics,IPG_0lwZi3U,26,36
3577,train,blowing nose or sneezing,25020.mp4,Kinetics,9EWD6NotwyE,0,10
3578,train,blowing nose or sneezing,25026.mp4,Kinetics,_ao8uUCoGe4,0,10
3579,train,blowing nose or sneezing,317418.mp4,Kinetics,q_OqgJ7K8I4,5,15
3580,train,blowing nose or sneezing,24817.mp4,Kinetics,kXIHRQDg0sY,16,26
3581,train,blowing nose or sneezing,317728.mp4,Kinetics,mX6pAuZIJJE,1004,1014
3582,train,blowing nose or sneezing,317364.mp4,Kinetics,vgg590ZQLtk,0,10
3583,train,blowing nose or sneezing,317637.mp4,Kinetics,YaxExQaeqdo,11,21
3584,train,blowing nose or sneezing,24798.mp4,Kinetics,2Gh0-iVmVtE,11,21
3585,train,blowing nose or sneezing,317334.mp4,Kinetics,GppmjSnUfi4,0,10
3586,train,blowing nose or sneezing,317395.mp4,Kinetics,KJMC_rlnlE4,33,43
3587,train,blowing nose or sneezing,317236.mp4,Kinetics,YvvE6rQKR70,6,16
3588,train,blowing nose or sneezing,317594.mp4,Kinetics,D5YS8NJ9d9I,22,32
3589,train,blowing nose or sneezing,25002.mp4,Kinetics,N9utXU1qfOQ,79,89
3590,train,blowing nose or sneezing,317660.mp4,Kinetics,JgTi2N8BMEw,14,24
3591,train,blowing nose or sneezing,317718.mp4,Kinetics,AQnOmdE9nJE,0,10
3592,train,blowing nose or sneezing,24925.mp4,Kinetics,AXUAp1vy7Qg,0,10
3593,train,blowing nose or sneezing,317394.mp4,Kinetics,srxlVrE1gbk,26,36
3594,train,blowing nose or sneezing,25125.mp4,Kinetics,rT8zQpYQEQU,3,13
3595,train,blowing nose or sneezing,317376.mp4,Kinetics,8pIuGM1ShPQ,38,48
3596,train,blowing nose or sneezing,317405.mp4,Kinetics,o8dMDsa7EVE,0,10
3597,train,blowing nose or sneezing,24729.mp4,Kinetics,ym8ClqNAcHs,20,30
3598,train,blowing nose or sneezing,24942.mp4,Kinetics,IFsY5Bw3_4k,2,12
3599,train,blowing nose or sneezing,317320.mp4,Kinetics,0aDWCDJgW9Y,0,10
3600,train,blowing nose or sneezing,24801.mp4,Kinetics,cuiFa2GUBcA,0,10
3601,train,blowing nose or sneezing,317351.mp4,Kinetics,6B6GUCjeFoI,39,49
3602,train,blowing nose or sneezing,317195.mp4,Kinetics,NejYZLJn-A0,3,13
3603,train,blowing nose or sneezing,317673.mp4,Kinetics,qkJngxLkKRo,0,10
3604,train,blowing nose or sneezing,317554.mp4,Kinetics,zutn7qBz5EU,20,30
3605,train,blowing nose or sneezing,24979.mp4,Kinetics,P6WIG-9SARs,0,10
3606,train,blowing nose or sneezing,317125.mp4,Kinetics,d2IqLjpUGMw,0,10
3607,train,blowing nose or sneezing,317605.mp4,Kinetics,P2ltKSGR-kY,0,10
3608,train,blowing nose or sneezing,24999.mp4,Kinetics,8B3sbsmuEeI,48,58
3609,train,blowing nose or sneezing,317560.mp4,Kinetics,l4PWw867AZc,0,10
3610,train,blowing nose or sneezing,317137.mp4,Kinetics,_4EeWsrU69M,26,36
3611,train,blowing nose or sneezing,317122.mp4,Kinetics,aYnM09V6a8Q,0,10
3612,train,blowing nose or sneezing,25031.mp4,Kinetics,-gPHNf2p774,46,56
3613,train,blowing nose or sneezing,24697.mp4,Kinetics,C87g2ItVnz4,11,21
3614,train,blowing nose or sneezing,317642.mp4,Kinetics,SoFRIZrCLjo,5,15
3615,train,blowing nose or sneezing,24967.mp4,Kinetics,5qPfYf-GXqU,0,10
3616,train,blowing nose or sneezing,317739.mp4,Kinetics,ggySFnTRM58,0,10
3617,train,blowing nose or sneezing,24722.mp4,Kinetics,6TMNzZ55iUc,0,10
3618,train,blowing nose or sneezing,317442.mp4,Kinetics,P5xyGwrtGbw,0,10
3619,train,blowing nose or sneezing,24825.mp4,Kinetics,408hjpeKGJs,0,10
3620,train,blowing nose or sneezing,317432.mp4,Kinetics,2pLvlV0iWlY,0,10
3621,train,blowing nose or sneezing,24653.mp4,Kinetics,aQj2B2j6rko,0,10
3622,train,blowing nose or sneezing,317682.mp4,Kinetics,YDlElDOrMcE,21,31
3623,train,blowing nose or sneezing,25083.mp4,Kinetics,MTgcBQwIuFI,4,14
3624,train,blowing nose or sneezing,25193.mp4,Kinetics,-tXpf_K2BWg,95,105
3625,train,blowing nose or sneezing,317611.mp4,Kinetics,lRRUPzO7snA,0,10
3626,train,blowing nose or sneezing,317323.mp4,Kinetics,SI2va17Zidw,6,16
3627,train,blowing nose or sneezing,317498.mp4,Kinetics,1QKG8qr0j-M,0,10
3628,train,blowing nose or sneezing,317595.mp4,Kinetics,n-GNRdlTm98,0,10
3629,train,blowing nose or sneezing,25024.mp4,Kinetics,psyeW4ur94I,29,39
3630,train,blowing nose or sneezing,25170.mp4,Kinetics,y8GXHamtTQU,32,42
3631,train,blowing nose or sneezing,317699.mp4,Kinetics,0ekxRjC1Ahs,14,24
3632,train,blowing nose or sneezing,24684.mp4,Kinetics,zpiVvZKTL1s,8,18
3633,train,blowing nose or sneezing,317696.mp4,Kinetics,dgQlZ3Aw2-s,24,34
3634,train,blowing nose or sneezing,317608.mp4,Kinetics,Gqaqc2ODjEA,88,98
3635,train,blowing nose or sneezing,317583.mp4,Kinetics,mkcGTmWwgy8,22,32
3636,train,blowing nose or sneezing,317566.mp4,Kinetics,Hu0L9iA67q8,8,18
3637,train,blowing nose or sneezing,317155.mp4,Kinetics,u2xXj_n-_3c,0,10
3638,train,blowing nose or sneezing,317306.mp4,Kinetics,416L_Qnv-kU,3,13
3639,train,blowing nose or sneezing,317427.mp4,Kinetics,IHmebmMfNTM,5,15
3640,train,blowing nose or sneezing,24914.mp4,Kinetics,u89UYjXGUhM,1,11
3641,train,blowing nose or sneezing,24976.mp4,Kinetics,QhsggUSt1Cg,19,29
3642,train,blowing nose or sneezing,24879.mp4,Kinetics,sHIaPkVxrv8,2,12
3643,train,blowing nose or sneezing,24741.mp4,Kinetics,7KpLl2-h9bM,2,12
